video,group,frame,landmarks
video1.mp4,41,245,"[          0           0      392.97      253.27      358.56      456.82     0.94588      339.57       106.2     0.99394      341.14      87.567     0.73434      324.81        87.4     0.99027      329.91      86.784    0.025192      273.48      93.463     0.96691      319.41      174.62     0.98218      268.08
      225.32     0.97534      385.32      281.06     0.93231      349.07      386.53     0.93966      472.16      318.66     0.92673      480.72      385.82     0.93788      358.38      426.36     0.83098      310.87      459.63     0.79311      470.52      435.34     0.17388       442.5      469.64     0.18804
      452.14      455.37     0.02931      422.12      466.68    0.030371]"
video1.mp4,42,251,"[          0           0      396.15      252.63      352.09      457.19     0.95183      342.74      113.09     0.99548      344.82      92.972     0.79069      325.63      94.052     0.99293      335.37      90.333    0.021349      274.25      100.01      0.9654      324.66      171.89       0.982      271.58
      222.83      0.9744      387.37      281.15     0.93446      349.52      383.35     0.93971       473.6      320.92     0.92775       480.7      386.25     0.93732      356.84      424.57     0.84363      306.64       457.8     0.80598      468.86      434.59     0.19326      437.24      468.23     0.20655
       451.1      457.83    0.031879      418.18      467.86    0.032761]"
video1.mp4,43,257,"[          0           0      396.29      252.81      350.71      459.09     0.94973      330.48      113.39     0.99809      339.85      89.576     0.95959      309.15      90.698     0.99614      346.74      86.124    0.066074      268.91      97.153     0.93198      329.62      170.68     0.98521       273.7
      225.12     0.97758      387.52      283.44      0.9432      350.19      385.03     0.93581      473.91      320.61     0.93567      480.36      387.11     0.93063      353.82      423.43     0.85804       305.1      457.64     0.82046      470.47      429.31     0.22111      448.72       462.7     0.23137
      450.69      454.63    0.035837      426.98      470.54    0.036581]"
video1.mp4,45,269,"[          0           0      342.09      254.55      270.38      461.09     0.94868      307.33      99.103     0.99898      310.19      74.196     0.98853      279.43      83.802     0.99646      320.77      82.499     0.13502      251.42      110.31     0.87798      319.63      190.08     0.97356      253.47
      245.85     0.97173      362.34      312.42     0.89568       308.3      420.25     0.90911      429.61      327.02     0.87001      423.32      395.97     0.89001      342.12      430.73     0.83694      297.36       468.7     0.82412      458.44      429.22     0.32407      454.98      453.38     0.35173
      426.94      474.43    0.091851      411.77       477.5     0.09894]"
video1.mp4,46,275,"[          0           0      328.65      255.37      297.75      461.28      0.9313      275.65      105.16     0.99891      281.79      81.145     0.99262      249.62      89.223     0.99537      295.38      87.642      0.2581      223.02      112.28     0.85714      301.99      200.38     0.97666      221.07
      249.33     0.96879      337.17      350.42     0.89884      248.62      422.67     0.88057      374.29      428.71      0.8499       354.5      461.37      0.8489      335.29      418.53     0.83788      278.83      454.31     0.81198      456.65      439.26     0.35263      436.25      457.58     0.35548
      415.43       483.7     0.10174      397.42      477.62     0.10379]"
video1.mp4,47,281,"[          0           0      563.43      141.57      129.98      230.15     0.91221      584.12      88.359      0.9941      593.03      79.762     0.98489      576.28      76.662     0.99523      599.45      80.704     0.46647      558.79      72.935     0.90643      600.91      137.51     0.96921      527.72
      138.93     0.97993      608.87      210.35     0.84388      518.95      225.99     0.92736      604.55      255.06     0.75896      567.13      265.58     0.86332      594.45       256.7     0.79062      544.79      260.83     0.81679      607.69      312.63      0.1261      552.88       319.6     0.15252
      594.71         323    0.029367      549.46      325.44    0.033792]"
video1.mp4,48,287,"[          0           0      307.99      256.89      334.13      454.84     0.95055      263.99      135.16     0.98556       263.2      119.36     0.43347      251.57      119.76     0.98857      246.59      122.72    0.013589      203.36      128.89     0.92213      250.57      204.24     0.97231      181.85
       270.1     0.97451      304.88      305.12     0.89697      249.75       423.2     0.92295      359.95      391.45     0.85917      359.06      428.92     0.90269      321.89      392.69     0.89454      285.14      448.28     0.89123      445.38      381.81     0.58204      457.71      462.47     0.62186
      443.46      489.23     0.22517       435.3      488.04     0.23779]"
video1.mp4,49,293,"[          0           0      571.31       133.9      131.53      222.35     0.91846      592.26      70.347     0.99558      601.02      62.686     0.98662       584.3      59.746     0.99598      608.09      66.805     0.50805      566.74      60.365      0.9086      611.17      127.43     0.97255      535.71
      126.98     0.98151      620.66       203.2     0.85317      526.22      214.47     0.92586      609.82      248.87     0.76748      571.49      256.37      0.8575      602.94      250.72     0.79721      551.55      252.84     0.81808      608.69      309.47     0.12212      557.77      312.04     0.14368
      602.66      321.85    0.027662      555.51      321.61    0.031484]"
video1.mp4,50,299,"[          0           0      573.51      128.12      130.21      210.01     0.89484      599.68       59.74     0.99405      607.64       51.48     0.97155      591.74      48.607     0.99441      612.95      55.089     0.33498      571.88      48.836      0.9225      615.07       117.9     0.96907      539.43
      115.75     0.98031      623.62      196.54     0.82253      529.75      204.91     0.92279      613.88      238.16     0.72782      575.91      242.75     0.85172      604.47      240.96     0.77508      552.82      242.27     0.80212      607.35      300.66     0.11078       557.1      302.13     0.13558
       600.1      311.03    0.026494      553.87       310.1    0.030992]"
video1.mp4,51,305,"[          0           0      331.72      254.62      316.24      462.57     0.94479      316.67      85.224     0.99446      313.97      66.886     0.56895       299.7      66.973     0.99351      299.83      74.656    0.012507      248.16      81.707     0.92315      292.01      177.01     0.97592      219.97
      224.39     0.97406      341.86      320.85     0.90608      257.65      399.27     0.92021      381.98       401.2     0.86836      368.55      432.92     0.90004      337.06      395.51     0.89628      287.29      443.02     0.88836      465.29      404.12     0.52386       457.5      474.53     0.55267
      448.23       489.3     0.17134       429.6      482.06     0.17707]"
